Time----------,Event----------,Altitude----------,Velocity----------,Acceleration----------,Latitude----------,Longitude----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:01:56:502,,23068.1,-82.7811,66095.9,43.8101,-120.655,N 43° 48.6034',W 120° 39.2809',64539,64170,4940,-979,-50,640,0,4.49103e+269,2.99201e-312
00:01:57:516,,22918,-150.122,65802.3,43.8103,-120.655,N 43° 48.6173',W 120° 39.2784',64810,64709,3982,271,539,-958,0,4.49103e+269,2.99201e-312
00:01:58:529,,22798.6,-119.381,66746,43.8105,-120.655,N 43° 48.6311',W 120° 39.2821',63518,63953,4360,-1292,-756,378,0,4.49103e+269,2.99201e-312
00:01:59:542,,22620.8,-177.783,12420.4,43.8108,-120.655,N 43° 48.6464',W 120° 39.2866',63109,62866,3924,-409,-1087,-436,0,4.49103e+269,2.99201e-312
00:02:00:555,,22512.6,-108.233,66092,43.8111,-120.655,N 43° 48.667',W 120° 39.2887',63524,62113,3389,415,-753,-535,0,4.49103e+269,2.99201e-312
00:02:01:568,,22382.5,-130.113,65636.7,43.8115,-120.655,N 43° 48.6871',W 120° 39.2862',64055,61310,3026,531,-803,-363,0,4.49103e+269,2.99201e-312
00:02:02:581,,22247.7,-134.727,64678.2,43.8117,-120.655,N 43° 48.7029',W 120° 39.2822',460,61784,2427,-63595,474,-599,0,4.49103e+269,2.99201e-312
00:02:03:594,,22123.4,-124.337,65102.3,43.8119,-120.655,N 43° 48.7166',W 120° 39.2854',1896,62122,2441,1436,338,14,0,4.49103e+269,2.99201e-312
00:02:04:607,,22013.8,-109.554,66075.1,43.8122,-120.655,N 43° 48.7331',W 120° 39.2926',2503,62351,3331,607,229,890,0,4.49103e+269,2.99201e-312
00:02:05:620,,21856.4,-157.418,65575.6,43.8126,-120.655,N 43° 48.7534',W 120° 39.2965',2346,63130,3832,-157,779,501,0,4.49103e+269,2.99201e-312
00:02:06:633,,21730.6,-125.811,65534.8,43.8129,-120.655,N 43° 48.7731',W 120° 39.292',2058,62890,4460,-288,-240,628,0,4.49103e+269,2.99201e-312
00:02:07:646,,21600.9,-129.711,12910.5,43.8132,-120.655,N 43° 48.7895',W 120° 39.2866',1368,64048,4998,-690,1158,538,0,4.49103e+269,2.99201e-312
00:02:08:659,,21473.7,-127.209,65269.8,43.8134,-120.655,N 43° 48.8024',W 120° 39.2816',1007,63899,5476,-361,-149,478,0,4.49103e+269,2.99201e-312
00:02:09:672,,21355.3,-118.42,12663.1,43.8136,-120.655,N 43° 48.8137',W 120° 39.2806',795,64503,4454,-212,604,-1022,0,4.49103e+269,2.99201e-312
00:02:10:680,,21227.9,-127.36,13280.6,43.8138,-120.655,N 43° 48.8291',W 120° 39.2825',65372,64422,4655,64577,-81,201,0,4.49103e+269,2.99201e-312
00:02:11:681,,21083,-144.94,66233.1,43.8142,-120.655,N 43° 48.8491',W 120° 39.2787',65301,64271,4401,-71,-151,-254,0,4.49103e+269,2.99201e-312
00:02:12:694,,20969.9,-113.048,65385.3,43.8144,-120.655,N 43° 48.8662',W 120° 39.2712',64282,63327,5048,-1019,-944,647,0,4.49103e+269,2.99201e-312
00:02:13:707,,20849.3,-120.665,66454.8,43.8147,-120.654,N 43° 48.8804',W 120° 39.2642',63938,63325,4479,-344,-2,-569,0,4.49103e+269,2.99201e-312
00:02:14:721,,20722.9,-126.33,65191.5,43.8149,-120.654,N 43° 48.8926',W 120° 39.2624',63926,62690,4323,-12,-635,-156,0,4.49103e+269,2.99201e-312
