,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,620.335,621.582,,1.12587
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
-00:07:52:112,,-2.5419,0.317723,32.1736,0.999988,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8443',-0.4375,1.125,-0.0625,1.125,-0.4375,-0.0625,0,4.28084e-313,nan
-00:07:53:028,,-2.85962,-0.317723,32.2467,1.00226,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8443',-0.375,1,-0.0625,1,-0.375,-0.0625,0,4.28084e-313,nan
-00:07:53:945,,-1.27097,1.58865,32.1959,1.00068,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8443',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
-00:07:54:860,,-2.85962,-1.58865,32.2488,1.00232,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8443',-0.4375,0.875,-0.0625,0.875,-0.4375,-0.0625,0,4.28084e-313,nan
-00:07:55:776,,-2.85962,0,32.2015,1.00086,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8443',-0.3125,1,-0.0625,1,-0.3125,-0.0625,0,4.28084e-313,nan
-00:07:56:692,,-2.22417,0.63545,32.1996,1.00079,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8443',-0.375,0.9375,0.125,0.9375,-0.375,0.125,0,4.28084e-313,nan
-00:07:57:608,,-2.5419,-0.317726,32.28,1.00329,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8443',-0.375,1.0625,-0.1875,1.0625,-0.375,-0.1875,0,4.28084e-313,nan
-00:07:58:511,,-2.22417,0.317726,32.1238,0.998439,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8443',-0.375,1,-0.125,1,-0.375,-0.125,0,4.28084e-313,nan
-00:07:59:424,,-1.90644,0.317729,32.1381,0.998884,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8444',-0.5,1.0625,-0.25,1.0625,-0.5,-0.25,0,4.28084e-313,nan
-00:08:00:324,,-1.90644,0,32.1361,0.998823,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8444',-0.5625,1,-0.3125,1,-0.5625,-0.3125,0,4.28084e-313,nan
-00:08:01:239,,-2.5419,-0.635456,32.1529,0.999345,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8444',-0.375,0.9375,-0.1875,0.9375,-0.375,-0.1875,0,4.28084e-313,nan
-00:08:02:141,,-1.58871,0.953188,32.1514,0.999297,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8444',-0.5,1.125,-0.125,1.125,-0.5,-0.125,0,4.28084e-313,nan
-00:08:03:043,,-2.22417,-0.635462,32.1994,1.00079,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8444',-0.5,1,-0.0625,1,-0.5,-0.0625,0,4.28084e-313,nan
-00:08:03:945,,-2.5419,-0.317726,32.1664,0.999764,1,32.9435,-106.914,N 32° 56.6071',W 106° 54.8444',-0.3125,1.0625,-0.0625,1.0625,-0.3125,-0.0625,0,4.28084e-313,nan
-00:08:04:845,,-1.90644,0.635456,32.1262,0.998516,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8444',-0.5,0.9375,0,0.9375,-0.5,0,0,4.28084e-313,nan
-00:08:05:746,,-1.90644,0,32.2307,1.00176,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8444',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
-00:08:06:646,,-1.90644,0,32.2637,1.00279,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8445',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
-00:08:07:548,,-2.22417,-0.317729,32.2274,1.00166,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8445',-0.5,1.0625,0,1.0625,-0.5,0,0,4.28084e-313,nan
-00:08:08:449,,-2.5419,-0.317726,32.2347,1.00189,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8445',-0.4375,1,-0.1875,1,-0.4375,-0.1875,0,4.28084e-313,nan
-00:08:09:351,,-2.85962,-0.317723,32.1053,0.997866,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8445',-0.5,0.9375,0,0.9375,-0.5,0,0,4.28084e-313,nan
-00:08:10:253,,-2.5419,0.317723,32.17,0.999876,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8445',-0.5,0.9375,-0.1875,0.9375,-0.5,-0.1875,0,4.28084e-313,nan
-00:08:11:155,Launch,619.04,621.582,32.201,1.00084,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8446',-0.375,0.9375,-0.1875,0.9375,-0.375,-0.1875,0,4.28084e-313,nan
00:00:00:902,,619.363,0.323786,32.1703,0.999885,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8446',-0.375,0.8125,-0.1875,0.8125,-0.375,-0.1875,0,4.28084e-313,nan
00:00:01:803,Apogee,619.363,0,32.1369,0.998847,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8446',-0.5,0.9375,-0.1875,0.9375,-0.5,-0.1875,0,4.28084e-313,nan
00:00:02:704,,619.363,0,32.1784,1.00014,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8446',-0.5625,1,-0.125,1,-0.5625,-0.125,0,4.28084e-313,nan
00:00:03:605,,619.04,-0.323786,28.2406,0.877745,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8446',-0.625,0.875,0,0.875,-0.625,0,0,4.28084e-313,nan
00:00:04:505,,619.363,0.323786,32.1686,0.999833,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8446',-0.5,0.9375,-0.125,0.9375,-0.5,-0.125,0,4.28084e-313,nan
00:00:05:406,,619.04,-0.323786,28.197,0.876391,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.4375,1,-0.1875,1,-0.4375,-0.1875,0,4.28084e-313,nan
00:00:06:307,,619.04,0,32.1887,1.00046,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.625,0.9375,-0.0625,0.9375,-0.625,-0.0625,0,4.28084e-313,nan
00:00:07:208,,619.363,0.323786,32.1989,1.00077,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.625,1.125,-0.0625,1.125,-0.625,-0.0625,0,4.28084e-313,nan
00:00:08:110,,619.687,0.32379,32.1893,1.00048,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.4375,1,-0.25,1,-0.4375,-0.25,0,4.28084e-313,nan
00:00:09:012,Apogee,619.363,-0.32379,32.2027,1.00089,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.5,1,0,1,-0.5,0,0,4.28084e-313,nan
00:00:09:913,,619.04,-0.323786,32.2087,1.00108,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.5,1.0625,-0.3125,1.0625,-0.5,-0.3125,0,4.28084e-313,nan
00:00:10:815,,619.04,0,32.2327,1.00182,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.375,0.8125,-0.1875,0.8125,-0.375,-0.1875,0,4.28084e-313,nan
00:00:11:717,,619.363,0.323786,32.1251,0.998479,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.5625,1.0625,-0.125,1.0625,-0.5625,-0.125,0,4.28084e-313,nan
00:00:12:619,,619.04,-0.323786,32.1869,1.0004,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8448',-0.5625,1.1875,-0.0625,1.1875,-0.5625,-0.0625,0,4.28084e-313,nan
00:00:13:521,,619.363,0.323786,32.2681,1.00292,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8447',-0.4375,1.0625,-0.0625,1.0625,-0.4375,-0.0625,0,4.28084e-313,nan
00:00:14:422,,618.716,-0.64757,32.2254,1.0016,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8448',-0.4375,1,-0.125,1,-0.4375,-0.125,0,4.28084e-313,nan
00:00:15:324,,619.363,0.64757,32.2011,1.00084,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8448',-0.4375,1,-0.1875,1,-0.4375,-0.1875,0,4.28084e-313,nan
00:00:16:224,,619.04,-0.323786,32.1808,1.00021,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8448',-0.375,0.875,-0.25,0.875,-0.375,-0.25,0,4.28084e-313,nan
00:00:17:126,,619.363,0.323786,32.1319,0.998693,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.5625,0.9375,-0.125,0.9375,-0.5625,-0.125,0,4.28084e-313,nan
00:00:18:027,,619.04,-0.323786,32.2029,1.0009,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.375,1.1875,-0.1875,1.1875,-0.375,-0.1875,0,4.28084e-313,nan
00:00:18:928,,619.04,0,32.1813,1.00023,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.5,1.0625,-0.125,1.0625,-0.5,-0.125,0,4.28084e-313,nan
00:00:19:840,,619.687,0.647576,32.1977,1.00074,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.5,1.0625,-0.125,1.0625,-0.5,-0.125,0,4.28084e-313,nan
00:00:20:749,,619.04,-0.647576,32.0793,0.997055,1,32.9435,-106.914,N 32° 56.6077',W 106° 54.8448',-0.3125,1,-0.1875,1,-0.3125,-0.1875,0,4.28084e-313,nan
00:00:21:664,,619.04,0,32.1691,0.999849,1,32.9435,-106.914,N 32° 56.6077',W 106° 54.8448',-0.625,0.875,-0.25,0.875,-0.625,-0.25,0,4.28084e-313,nan
00:00:22:581,,619.363,0.323786,32.1002,0.997706,1,32.9435,-106.914,N 32° 56.6077',W 106° 54.8447',-0.5,0.9375,-0.0625,0.9375,-0.5,-0.0625,0,4.28084e-313,nan
00:00:23:496,,618.716,-0.64757,32.1849,1.00034,1,32.9435,-106.914,N 32° 56.6077',W 106° 54.8447',-0.375,0.9375,-0.25,0.9375,-0.375,-0.25,0,4.28084e-313,nan
00:00:24:397,,619.04,0.323783,32.1863,1.00038,1,32.9435,-106.914,N 32° 56.6077',W 106° 54.8447',-0.5625,1.125,-0.1875,1.125,-0.5625,-0.1875,0,4.28084e-313,nan
00:00:25:299,,619.04,0,32.1254,0.998488,1,32.9435,-106.914,N 32° 56.6078',W 106° 54.8448',-0.4375,1.0625,-0.125,1.0625,-0.4375,-0.125,0,4.28084e-313,nan
00:00:26:200,,619.04,0,32.1658,0.999746,1,32.9435,-106.914,N 32° 56.6078',W 106° 54.8448',-0.375,1,-0.1875,1,-0.375,-0.1875,0,4.28084e-313,nan
00:00:27:102,,619.687,0.647576,32.1945,1.00064,1,32.9435,-106.914,N 32° 56.6078',W 106° 54.8448',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
00:00:28:003,,619.04,-0.647576,36.2239,1.12587,1,32.9435,-106.914,N 32° 56.6078',W 106° 54.8449',-0.5,1.0625,-0.25,1.0625,-0.5,-0.25,0,4.28084e-313,nan
00:00:28:905,,618.068,-0.97134,32.1962,1.00069,1,32.9435,-106.914,N 32° 56.6078',W 106° 54.8449',-0.375,1,-0.0625,1,-0.375,-0.0625,0,4.28084e-313,nan
00:00:29:806,,618.392,0.323777,32.1707,0.999898,1,32.9435,-106.914,N 32° 56.6079',W 106° 54.8449',-0.375,1.125,-0.1875,1.125,-0.375,-0.1875,0,4.28084e-313,nan
00:00:30:708,,619.04,0.647563,32.189,1.00047,1,32.9435,-106.914,N 32° 56.6079',W 106° 54.8449',-0.375,0.9375,0,0.9375,-0.375,0,0,4.28084e-313,nan
00:00:31:610,,619.363,0.323786,32.2223,1.0015,1,32.9435,-106.914,N 32° 56.6079',W 106° 54.8449',-0.5,1,-0.3125,1,-0.5,-0.3125,0,4.28084e-313,nan
00:00:32:511,,619.04,-0.323786,32.1426,0.999023,1,32.9435,-106.914,N 32° 56.6079',W 106° 54.8449',-0.4375,0.875,-0.25,0.875,-0.4375,-0.25,0,4.28084e-313,nan
00:00:33:413,,619.687,0.647576,32.2807,1.00332,1,32.9435,-106.914,N 32° 56.6079',W 106° 54.8449',-0.375,0.875,-0.1875,0.875,-0.375,-0.1875,0,4.28084e-313,nan
00:00:34:314,,619.363,-0.32379,36.205,1.12529,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8449',-0.4375,0.875,-0.1875,0.875,-0.4375,-0.1875,0,4.28084e-313,nan
00:00:35:216,,619.04,-0.323786,32.1683,0.999823,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8449',-0.375,1,-0.0625,1,-0.375,-0.0625,0,4.28084e-313,nan
00:00:36:119,,619.687,0.647576,32.2272,1.00165,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8449',-0.3125,1,-0.1875,1,-0.3125,-0.1875,0,4.28084e-313,nan
00:00:37:020,,620.011,0.323793,32.1988,1.00077,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8449',-0.5,1.125,0,1.125,-0.5,0,0,4.28084e-313,nan
00:00:37:920,Apogee,618.716,-1.29515,32.2184,1.00138,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8449',-0.5625,1.125,-0.0625,1.125,-0.5625,-0.0625,0,4.28084e-313,nan
00:00:38:821,,618.068,-0.647557,32.2959,1.00379,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8449',-0.4375,1.0625,-0.125,1.0625,-0.4375,-0.125,0,4.28084e-313,nan
00:00:39:723,,619.363,1.29513,32.2123,1.00119,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8449',-0.5625,0.875,-0.1875,0.875,-0.5625,-0.1875,0,4.28084e-313,nan
00:00:40:624,,619.04,-0.323786,32.2158,1.0013,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8449',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
00:00:41:525,,619.363,0.323786,32.2501,1.00237,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8449',-0.3125,1,-0.125,1,-0.3125,-0.125,0,4.28084e-313,nan
00:00:42:425,,619.363,0,32.1371,0.998853,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8448',-0.4375,1,-0.0625,1,-0.4375,-0.0625,0,4.28084e-313,nan
00:00:43:326,,618.716,-0.64757,32.1226,0.998402,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8448',-0.4375,1,0,1,-0.4375,0,0,4.28084e-313,nan
00:00:44:227,,620.335,1.61895,32.1982,1.00075,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8448',-0.375,0.875,-0.25,0.875,-0.375,-0.25,0,4.28084e-313,nan
00:00:45:127,Apogee,618.716,-1.61895,32.1799,1.00018,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8447',-0.5,0.9375,-0.25,0.9375,-0.5,-0.25,0,4.28084e-313,nan
00:00:46:028,,618.716,0,32.2125,1.0012,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8447',-0.4375,1,0,1,-0.4375,0,0,4.28084e-313,nan
00:00:46:929,,618.068,-0.647557,32.2331,1.00184,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8447',-0.4375,0.9375,-0.0625,0.9375,-0.4375,-0.0625,0,4.28084e-313,nan
00:00:47:830,,619.363,1.29513,32.1062,0.997892,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8447',-0.4375,0.9375,0,0.9375,-0.4375,0,0,4.28084e-313,nan
00:00:48:732,,619.687,0.32379,32.1513,0.999294,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8447',-0.5625,0.9375,-0.1875,0.9375,-0.5625,-0.1875,0,4.28084e-313,nan
00:00:49:632,,618.716,-0.971359,32.2487,1.00232,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8447',-0.375,0.875,0,0.875,-0.375,0,0,4.28084e-313,nan
00:00:50:534,,619.04,0.323783,32.1375,0.998865,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8447',-0.4375,1,0,1,-0.4375,0,0,4.28084e-313,nan
00:00:51:436,,618.716,-0.323783,36.2234,1.12586,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8447',-0.5,1.125,-0.0625,1.125,-0.5,-0.0625,0,4.28084e-313,nan
00:00:52:337,,619.363,0.64757,32.1857,1.00036,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8447',-0.3125,0.9375,-0.1875,0.9375,-0.3125,-0.1875,0,4.28084e-313,nan
00:00:53:237,,619.04,-0.323786,32.2344,1.00188,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8446',-0.5,0.9375,0,0.9375,-0.5,0,0,4.28084e-313,nan
00:00:54:139,,619.04,0,32.2787,1.00325,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8446',-0.5,0.9375,-0.125,0.9375,-0.5,-0.125,0,4.28084e-313,nan
00:00:55:043,,618.716,-0.323783,32.2301,1.00175,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8446',-0.5625,0.75,-0.1875,0.75,-0.5625,-0.1875,0,4.28084e-313,nan
00:00:55:960,,619.04,0.323783,32.1081,0.997951,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8445',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
00:00:56:875,,619.363,0.323786,36.2008,1.12516,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8445',-0.5,1,-0.125,1,-0.5,-0.125,0,4.28084e-313,nan
00:00:57:792,,618.392,-0.97135,32.282,1.00336,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8445',-0.5,0.9375,-0.1875,0.9375,-0.5,-0.1875,0,4.28084e-313,nan
00:00:58:708,,618.392,0,32.2009,1.00084,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8444',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
00:00:59:610,,619.687,1.29514,32.244,1.00217,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8443',-0.5625,1.0625,-0.0625,1.0625,-0.5625,-0.0625,0,4.28084e-313,nan
